Date,RMT_Raw_S,RMT_Threshold_S,RMT_Ratio_S,RMT_Vel_S,RMT_Accel_S,RMT_Raw,RMT_Threshold,RMT_Ratio,RMT_Vel,RMT_Accel,RMT_Raw_L,RMT_Threshold_L,RMT_Ratio_L,RMT_Vel_L,RMT_Accel_L
2016-04-28,,4.963454761751991,,,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-02,,4.963454761751991,,,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-06,,4.963454761751991,,,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-09,,4.963454761751991,,,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-10,,4.963454761751991,,,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-11,64.40724994604508,4.963454761751991,12.97629434287636,,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-12,64.84112717240723,4.963454761751991,13.063708703878612,,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-13,64.4847184223469,4.963454761751991,12.99190211609488,,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-16,64.94831867283962,4.963454761751991,13.085304851235168,,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-17,65.27521688983649,4.963454761751991,13.15116587600282,,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-18,65.49942862754538,4.963454761751991,13.19633839161365,0.21843573630006574,,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-19,62.91827601832175,4.963454761751991,12.676306935073782,-0.3845702308171042,-0.6030059671171699,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-20,62.89287043133932,4.963454761751991,12.671188406105168,-0.3183695982015138,0.0662006326155904,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-23,60.776673231493774,4.963454761751991,12.24483271205255,-0.8343290882691718,-0.5159594900676581,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-24,54.18826508150951,4.963454761751991,10.917449172515928,-2.2173903616654016,-1.3830612733962298,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-25,54.93108811197348,4.963454761751991,11.06710763947489,-2.113668103114378,0.10372225855102357,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-26,55.099850187522975,4.963454761751991,11.10110856899881,-1.5636851661597575,0.5499829369546205,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-27,54.562067371963806,4.963454761751991,10.992760081630037,-1.6661606118750925,-0.10247544571533496,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-30,54.463296414523406,4.963454761751991,10.972860442733047,-1.2626753633940808,0.40348524848101164,,3.429951660386443,,,,,3.0949837929658877,,,
2016-05-31,54.90572322001427,4.963454761751991,11.061997309437299,0.14349162770095347,1.4061669910950343,,3.429951660386443,,,,,3.0949837929658877,,,
2016-06-01,55.338259479250766,4.963454761751991,11.149141502342932,0.08143427345546428,-0.062057354245489194,,3.429951660386443,,,,,3.0949837929658877,,,
2016-06-02,55.75629123338814,4.963454761751991,11.233363435291468,0.13128820917302164,0.04985393571755736,,3.429951660386443,,,,,3.0949837929658877,,,
2016-06-03,56.40504657108259,4.963454761751991,11.364069842186463,0.36859583982376165,0.23730763065074,,3.429951660386443,,,,,3.0949837929658877,,,
