Window_Size,2020 Covid_Std,2020 Covid_Wgt,2024 Ueda_Std,2024 Ueda_Wgt,2025 Tariff_Std,2025 Tariff_Wgt,Average_Std,Average_Wgt
110,0.0,0.0,0.35294117647058826,0.23242412088234804,0.0,0.0,0.11764705882352942,0.07747470696078268
111,0.23076923076923078,0.23316087817478126,0.35294117647058826,0.32850826164185837,0.0,0.0,0.19457013574660634,0.18722304660554653
112,0.3076923076923077,0.3627189127631458,0.17647058823529413,0.21656854813274806,0.14285714285714285,0.015500745315447217,0.2090066795949149,0.19826273540378034
113,0.46153846153846156,0.41670007268527987,0.058823529411764705,0.04251838794326486,0.14285714285714285,0.015500745315447217,0.2210730446024564,0.15823973531466398
114,0.15384615384615385,0.161484632838328,0.4117647058823529,0.47033468992868327,0.0,0.0,0.1885369532428356,0.21060644092233707
115,0.23076923076923078,0.25711752964526624,0.17647058823529413,0.2165609145144603,0.0,0.0,0.13574660633484162,0.15789281471990885
116,0.07692307692307693,0.1223850378545832,0.35294117647058826,0.42659747381964214,0.14285714285714285,0.3463266280274966,0.19090713208360266,0.298436379900574
117,0.0,0.0,0.35294117647058826,0.23243175450063586,0.0,0.0,0.11764705882352942,0.07747725150021195
118,0.3076923076923077,0.28659344132960246,0.23529411764705882,0.41881484256663865,0.14285714285714285,0.3463266280274966,0.22861452273216978,0.3505783039745792
119,0.15384615384615385,0.05677217005619493,0.23529411764705882,0.27725504632157355,0.2857142857142857,0.6115723028398148,0.22495151906916613,0.3151998397391944
120,0.07692307692307693,0.03447373454873924,0.11764705882352941,0.013443548750755801,0.5714285714285714,0.7500896971939027,0.2553329023917259,0.2660023268311326
121,0.07692307692307693,0.03447373454873924,0.23529411764705882,0.05838159431115258,0.2857142857142857,0.3183011151731374,0.19931049342814047,0.13705214801100973
122,0.46153846153846156,0.4337845784936356,0.23529411764705882,0.27725504632157355,0.2857142857142857,0.45950224473540235,0.3275156216332687,0.3901806231835372
123,0.15384615384615385,0.2180179346615214,0.23529411764705882,0.11759942060739773,0.42857142857142855,0.664627743200634,0.2725705666882137,0.33341503282318435
124,0.07692307692307693,0.03447373454873924,0.11764705882352941,0.009001459418779757,0.7142857142857143,0.793304105223987,0.3029519500107735,0.2789264330638353
125,0.0,0.0,0.11764705882352941,0.003620487068487613,0.5714285714285714,0.7778033599085397,0.22969187675070027,0.2604746156590091
126,0.0,0.0,0.0,0.0,0.5714285714285714,0.7778033599085397,0.19047619047619047,0.2592677866361799
127,0.0,0.0,0.11764705882352941,0.003620487068487613,0.14285714285714285,0.2652456748123182,0.0868347338935574,0.08962205396026861
128,0.0,0.0,0.0,0.0,0.2857142857142857,0.6115723028398148,0.09523809523809523,0.20385743427993827
129,0.0,0.0,0.058823529411764705,0.0024196576171319276,0.2857142857142857,0.6115723028398148,0.11484593837535013,0.20466398681898224
